1897.8127 2021.4273 [2, 8, 113, 97, 52, 0]
-508.2065 1237.9265 [192, 183, 155, 82, 16, 124]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-508.0048 1204.8673 [194, 82, 154, 26, 35, 173]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-160.0742 59.2042 [88, 21, 27, 5, 12, 118]
-504.4057 1203.3657 [192, 168, 165, 43, 23, 88]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-172.4621 83.3321 [89, 18, 77, 4, 97, 138]
-508.2065 1237.9265 [192, 183, 155, 82, 16, 124]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-508.0048 1204.8673 [194, 82, 154, 26, 35, 173]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-160.0742 59.2042 [88, 21, 27, 5, 12, 118]
-504.4057 1203.3657 [192, 168, 165, 43, 23, 88]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-172.4621 83.3321 [89, 18, 77, 4, 97, 138]
-508.2065 1237.9265 [192, 183, 155, 82, 16, 124]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-508.0048 1204.8673 [194, 82, 154, 26, 35, 173]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-160.0742 59.2042 [88, 21, 27, 5, 12, 118]
-504.4057 1203.3657 [192, 168, 165, 43, 23, 88]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-172.4621 83.3321 [89, 18, 77, 4, 97, 138]
-508.2065 1237.9265 [192, 183, 155, 82, 16, 124]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-508.0048 1204.8673 [194, 82, 154, 26, 35, 173]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-160.0742 59.2042 [88, 21, 27, 5, 12, 118]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-172.4621 83.3321 [89, 18, 77, 4, 97, 138]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-525.6619 1196.0119 [195, 107, 36, 21, 2, 166]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-160.0742 59.2042 [88, 21, 27, 5, 12, 118]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-172.4621 83.3321 [89, 18, 77, 4, 97, 138]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-525.6619 1196.0119 [195, 107, 36, 21, 2, 166]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-160.0742 59.2042 [88, 21, 27, 5, 12, 118]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-172.4621 83.3321 [89, 18, 77, 4, 97, 138]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-525.6619 1196.0119 [195, 107, 36, 21, 2, 166]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-160.0742 59.2042 [88, 21, 27, 5, 12, 118]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-172.4621 83.3321 [89, 18, 77, 4, 97, 138]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-525.6619 1196.0119 [195, 107, 36, 21, 2, 166]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-160.0742 59.2042 [88, 21, 27, 5, 12, 118]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-172.4621 83.3321 [89, 18, 77, 4, 97, 138]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-525.6619 1196.0119 [195, 107, 36, 21, 2, 166]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-160.0742 59.2042 [88, 21, 27, 5, 12, 118]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-172.4621 83.3321 [89, 18, 77, 4, 97, 138]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-525.6619 1196.0119 [195, 107, 36, 21, 2, 166]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-160.0742 59.2042 [88, 21, 27, 5, 12, 118]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-172.4621 83.3321 [89, 18, 77, 4, 97, 138]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-525.6619 1196.0119 [195, 107, 36, 21, 2, 166]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-160.0742 59.2042 [88, 21, 27, 5, 12, 118]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-172.4621 83.3321 [89, 18, 77, 4, 97, 138]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-525.6619 1196.0119 [195, 107, 36, 21, 2, 166]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-160.0742 59.2042 [88, 21, 27, 5, 12, 118]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-172.4621 83.3321 [89, 18, 77, 4, 97, 138]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-525.6619 1196.0119 [195, 107, 36, 21, 2, 166]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-160.0742 59.2042 [88, 21, 27, 5, 12, 118]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-172.4621 83.3321 [89, 18, 77, 4, 97, 138]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-525.6619 1196.0119 [195, 107, 36, 21, 2, 166]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-160.0742 59.2042 [88, 21, 27, 5, 12, 118]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-172.4621 83.3321 [89, 18, 77, 4, 97, 138]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-525.6619 1196.0119 [195, 107, 36, 21, 2, 166]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-160.0742 59.2042 [88, 21, 27, 5, 12, 118]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-172.4621 83.3321 [89, 18, 77, 4, 97, 138]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-525.6619 1196.0119 [195, 107, 36, 21, 2, 166]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-525.6619 1196.0119 [195, 107, 36, 21, 2, 166]
-190.8201 35.3801 [94, 23, 29, 42, 3, 52]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-525.6619 1196.0119 [195, 107, 36, 21, 2, 166]
-190.8201 35.3801 [94, 23, 29, 42, 3, 52]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-525.6619 1196.0119 [195, 107, 36, 21, 2, 166]
-190.8201 35.3801 [94, 23, 29, 42, 3, 52]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-525.6619 1196.0119 [195, 107, 36, 21, 2, 166]
-190.8201 35.3801 [94, 23, 29, 42, 3, 52]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-525.6619 1196.0119 [195, 107, 36, 21, 2, 166]
-190.8201 35.3801 [94, 23, 29, 42, 3, 52]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-525.6619 1196.0119 [195, 107, 36, 21, 2, 166]
-190.8201 35.3801 [94, 23, 29, 42, 3, 52]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-525.6619 1196.0119 [195, 107, 36, 21, 2, 166]
-190.8201 35.3801 [94, 23, 29, 42, 3, 52]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-525.6619 1196.0119 [195, 107, 36, 21, 2, 166]
-190.8201 35.3801 [94, 23, 29, 42, 3, 52]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-525.6619 1196.0119 [195, 107, 36, 21, 2, 166]
-190.8201 35.3801 [94, 23, 29, 42, 3, 52]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-525.6619 1196.0119 [195, 107, 36, 21, 2, 166]
-190.8201 35.3801 [94, 23, 29, 42, 3, 52]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-525.6619 1196.0119 [195, 107, 36, 21, 2, 166]
-190.8201 35.3801 [94, 23, 29, 42, 3, 52]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-525.6619 1196.0119 [195, 107, 36, 21, 2, 166]
-190.8201 35.3801 [94, 23, 29, 42, 3, 52]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
-331.1054 1100.4854 [185, 69, 25, 10, 1, 16]
-20.3483 6.7508 [31, 19, 26, 9, 0, 5]
-74.5938 10.5763 [8, 41, 54, 31, 0, 3]
-143.3101 30.1901 [86, 21, 37, 30, 0, 48]
-31.4557 7.0582 [24, 17, 47, 12, 0, 1]
-102.2955 13.878 [3, 43, 90, 11, 2, 9]
-525.6619 1196.0119 [195, 107, 36, 21, 2, 166]
-190.8201 35.3801 [94, 23, 29, 42, 3, 52]


-49.8474 10.3074 [15, 28, 39, 29, 7, 32]
-373.2154 1111.7454 [188, 57, 62, 101, 6, 18]
-429.2829 1124.3454 [190, 101, 69, 24, 13, 27]
-398.7097 1120.7597 [188, 73, 158, 0, 2, 26]
-499.7404 1131.7104 [194, 74, 120, 40, 1, 66]
-121.8493 24.1318 [81, 14, 5, 4, 9, 43]
-146.0334 30.9359 [86, 19, 14, 15, 0, 59]
